Date,Adj Close,Close,High,Low,Open,Volume,Ticker
2023-01-03,89.09033203125,89.69999694824219,91.55000305175781,89.0199966430664,89.83000183105469,20738500,GOOG
2023-01-04,88.10706329345703,88.70999908447266,91.23999786376953,87.80000305175781,91.01000213623047,27046500,GOOG
2023-01-05,86.18023681640625,86.7699966430664,88.20999908447266,86.55999755859375,88.06999969482422,23136100,GOOG
2023-01-06,87.560791015625,88.16000366210938,88.47000122070312,85.56999969482422,87.36000061035156,26612600,GOOG
2023-01-09,88.19644927978516,88.80000305175781,90.83000183105469,88.58000183105469,89.19499969482422,22996700,GOOG
2023-01-10,88.63345336914062,89.23999786376953,89.4749984741211,86.69999694824219,86.72000122070312,22855600,GOOG
2023-01-11,91.6329345703125,92.26000213623047,92.44999694824219,89.73999786376953,90.05999755859375,25998800,GOOG
2023-01-12,91.28531646728516,91.91000366210938,92.62000274658203,90.56999969482422,92.4000015258789,22754200,GOOG
2023-01-13,92.16926574707031,92.80000305175781,92.9800033569336,90.93000030517578,91.52799987792969,18630700,GOOG
2023-01-17,91.53361511230469,92.16000366210938,92.97000122070312,90.83999633789062,92.77999877929688,22935800,GOOG
2023-01-18,91.15618896484375,91.77999877929688,93.58799743652344,91.4000015258789,92.94000244140625,19641600,GOOG
2023-01-19,93.271728515625,93.91000366210938,94.4000015258789,91.37999725341797,91.38999938964844,28707700,GOOG
2023-01-20,98.60521697998047,99.27999877929688,99.41999816894531,95.91000366210938,95.94999694824219,53704800,GOOG
2023-01-23,100.52210235595703,101.20999908447266,101.4000015258789,98.75,99.12999725341797,31791800,GOOG
2023-01-24,98.53569030761719,99.20999908447266,101.08999633789062,98.69999694824219,99.55000305175781,27391400,GOOG
2023-01-25,96.07255554199219,96.7300033569336,97.72000122070312,95.26200103759766,97.19999694824219,31000900,GOOG
2023-01-26,98.48603820800781,99.16000366210938,99.20999908447266,96.81999969482422,98.27999877929688,24542100,GOOG
2023-01-27,100.0254898071289,100.70999908447266,101.58000183105469,98.97000122070312,99.05000305175781,29020400,GOOG
2023-01-30,97.28424835205078,97.94999694824219,99.40899658203125,97.5199966430664,98.74500274658203,24365100,GOOG
2023-01-31,99.19121551513672,99.87000274658203,99.91000366210938,97.79000091552734,97.86000061035156,22306800,GOOG
2023-02-01,100.74059295654297,101.43000030517578,102.19000244140625,98.41999816894531,99.73999786376953,26392600,GOOG
2023-02-02,108.06051635742188,108.80000305175781,108.81999969482422,106.54000091552734,106.79000091552734,46622600,GOOG
2023-02-03,104.50484466552734,105.22000122070312,108.0199966430664,103.30000305175781,103.51000213623047,36823400,GOOG
2023-02-06,102.76673126220703,103.47000122070312,104.69999694824219,102.20999908447266,102.68499755859375,25573000,GOOG
2023-02-07,107.30567169189453,108.04000091552734,108.66999816894531,103.5479965209961,103.62999725341797,33738800,GOOG
2023-02-08,99.32032012939453,100.0,103.58000183105469,98.45500183105469,102.69000244140625,73546000,GOOG
2023-02-09,94.81118774414062,95.45999908447266,100.61000061035156,93.86000061035156,100.54000091552734,97798600,GOOG
2023-02-10,94.21526336669922,94.86000061035156,97.0199966430664,94.52999877929688,95.73999786376953,49325300,GOOG
2023-02-13,94.35431671142578,95.0,95.3499984741211,94.05000305175781,95.01000213623047,43116600,GOOG
2023-02-14,94.30464172363281,94.94999694824219,95.17500305175781,92.6500015258789,94.66000366210938,42513100,GOOG
2023-02-15,96.44002532958984,97.0999984741211,97.33999633789062,94.36000061035156,94.73999786376953,36964500,GOOG
2023-02-16,95.12901306152344,95.77999877929688,97.87999725341797,94.97000122070312,95.54000091552734,35642100,GOOG
2023-02-17,93.94709014892578,94.58999633789062,95.75,93.44999694824219,95.06999969482422,31095100,GOOG
2023-02-21,91.42436981201172,92.05000305175781,93.41500091552734,92.0,93.23999786376953,28367200,GOOG
2023-02-22,91.17606353759766,91.80000305175781,92.36000061035156,90.87000274658203,91.93399810791016,29891100,GOOG
2023-02-23,90.4510269165039,91.06999969482422,92.12999725341797,90.01000213623047,92.12999725341797,32423700,GOOG
2023-02-24,88.74270629882812,89.3499984741211,90.12999725341797,88.86000061035156,89.62999725341797,31295600,GOOG
2023-02-27,89.48760223388672,90.0999984741211,90.44999694824219,89.61000061035156,90.08999633789062,22724300,GOOG
2023-02-28,89.6862564086914,90.30000305175781,91.44999694824219,89.5199966430664,89.54000091552734,30546900,GOOG
